TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
br.com.swconsultoria.nfe.wsdl.NFeRecepcaoEvento.NFeRecepcaoEvento4Stub,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,451,0.3,2,31,144,541934,1712789535726,0.42174629324546953,0000111111111111111111111000000000101111111111111111111111111110000001110000000000000000000000000000001110011100001111111111111111111111111111111111111100100111111000000000000000000000000000000000000000000000000000000000000000000000000011110000111110000000001101111111111111110001101100111100011110000000000000000000000000000000000000000000000000000000000000000011111000111111111111111100000000000000011111111111111101111101000011111000000000110111111111111111000110110011110001111000000000000000000000000000000000000000000000000000000000000000001100100011111111111111110000000000000001111111111111110111110,0.35348837209302325,11111111111111110111101010100101000001000000001100100000000110101110010101010000000000000000000000000000010000011101000000000111111100001110101110011101010000000000000000000000000000010000011101000000000111111100001,1.0,1111111111111,8,3,3,2,0.3577981651376147,1111111111110010111111111111111111111111111111111110000000000011000000000000000111111111111111111011010011110100001100000111111000000000111010111100011111111111111111111111111111000000000000000011111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000001111110000000000000000000000000000000000000000000001111111111111101101001111010000110000011111100111101011101011110001111111111111111111111111111100000000000000001111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000111111000000000000000000000000000000000000000000000,0.0,00,1.0,111111111111111111111,0.5714285714285714,001110010111001111001,0.34418604651162793,11011111011001011011111101101101000010000000010100100000000111001110001101010000000000000000000000000000010000011100100000000111111100010110101110011100101000000000000000000000000000001000010110100000000111111001001
