TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
br.com.swconsultoria.nfe.wsdl.NFeRetAutorizacao.NFeRetAutorizacao4Stub,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,451,0.3,2,31,150,544201,1712787879570,0.4052718286655684,0000111111111111111111111000000000101111111111111111111111111110000001110000000000000000000000000000001110011100001111111111111111111111111111111111111100100111111000000000000000000000000000000000000000000000000000000000000000000000000011111110111111101100111111111111111111110001111111111100011110000000000000000000000000000000000000000000000000000000000000000011001000111111111111111100000000000000011101000000011000001101000011111000000000110111111111111111000111111111110001111000000000000000000000000000000000000000000000000000000000000000001100100011111111111111110000000000000001110100000001100000110,0.31627906976744186,11111000111100111101111111111101000001000000001100100000000110101110110101010000000000000000000000000000011100011101000000000010110000000110101110010101010000000000000000000000000000010000011101000000000010110000000,1.0,111111111111,8,2,2,2,0.3709043250327654,1111111111110010111111111111111111111111111111111110000000000011000000000000000111111111111111111111110011111100001111001111111000000000111010111100011111111111111111111111111111000000000000000011111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000011111111110000000000000000000000000000000000000000000001111111111111101101001111010000110000011111100000000011101011110001111111111111111111111111111100000000000000001111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000111111000000000000000000000000000000000000000000000,0.0,00,1.0,111111111111111111111,0.7142857142857143,001110010111111111011,0.30697674418604654,01101111011101011111101100111100100000100000001100100000000110101111001011010000000000000000000000000000011001011010100000000100110000000110110110001100101000000000000000000000000000001000001110100000000010101000000
