TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
br.com.swconsultoria.nfe.wsdl.NFeConsultaProtocoloMS.NFeConsultaProtocolo4Stub,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,451,0.3,2,32,147,546326,1712788983879,0.367986798679868,000011111111111111111111100000000010111111111111111111111111111000000111000000000000000000000000000000111001110000111111111111111111111111111111111111110010011111100000000000000000000000000000000000000000000000000000000000000000000000011110000111110000000001101111111111100001111101100111100011110000000000000000000000000000000000000000000000000000000000000000011001110111111111111111100000000000000011111000000011000001101000011111000000000110111111111110000111110110011110001111000000000000000000000000000000000000000000000000000000000000000001110100011111111111110000000000000000000000000000000000000110,0.3023255813953488,11111111111111101101011110010101000001000000001100100000000110110110011101010000000000000000000000000000010000011100000000000000000000000110110110010111010000000000000000000000000000010000011111000000000011110000000,1.0,1111111111,6,2,2,2,0.35348226018396844,11111111111100101111111111111111111111111111111111100000000000110000000000000001111111111111101100010000001111110000111111001111010111010111100011111111111111111111111111111000000000000000011111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000001110000000000000000000000000000000000000000000000001111111111111101100010000001111110000111111000000000111110111100011111111111111111111111111111000000000000000011111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000001111110000000000000000000000000000000000000000000001111,0.0,00,1.0,111111111111111111111,0.5714285714285714,001110010111001111001,0.2930232558139535,11110111111110011101011011001011000000100000001011000000000110110110011101010000000000000000000000000000010000011010000000000000000000000111001110001110110000000000000000000000000000010000011111000000000011101000000
