TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
br.com.swconsultoria.nfe.wsdl.NFeStatusServico4MS.NFeStatusServico4Stub,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,451,0.3,2,34,179,548563,1712788429117,0.4415156507413509,0000111111111111111111111000000000101111111111111111111111111110000001110000000000000000000000000000001110011100001111111111111111111111111111111111111100100111111000000000000000000000000000000000000000000000000000000000000000000000000011111110111111111111111101111111111111111111111111111100011110000000000000000000000000000000000000000000000000000000000000000011111110111111111111111100000000000000011111000000011000001101111011111110111011111111111111110000111111111111110001111000000000000000000000000000000000000000000000000000000000000000001111100011111111111111110000000000000001110100000001100000110,0.37209302325581395,10001111111111110101011111111101000001000000001100100000000110110110111101010000000000000000000000000000011010111101000000000010110000000110111110111111010000000000000000000000000000011111111101000000000011110000000,1.0,1111111111111,8,3,2,1,0.41130091984231276,11111111111100101111111111111111111111111111111111100000000000110000000000000001111111111111111110110001000000111111110011111100111101011101011110001111111111111111111111111111100000000000000001111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111101101001111111111000000000000000000000000000000000000000000000111111111111111111101111111111111110011111100111101011111011110001111111111111111111111111111100000000000000001111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111101111111111000000000000000000000000000000000000000000000,0.0,00,1.0,111111111111111111111,0.7142857142857143,001110010111011111111,0.3627906976744186,10111010010111011111011111101011000010000000001101000000000110110110111101010000000000000000000000000000011110010110100000000101010000000110111111011111010000000000000000000000000000011111110110100000000101101000000
